415.27	8.4255	247.31	0.0040436	23.363	26.770	115.71	33.800	42.744	310.80	0.48370	2.0426e-05	0.026677	
415.27	8.4755	248.79	0.0040194	23.362	26.769	115.66	33.801	42.749	310.79	0.48368	2.0427e-05	0.026679	
415.27	8.5255	250.28	0.0039955	23.362	26.768	115.61	33.803	42.754	310.78	0.48367	2.0427e-05	0.026680	
415.27	8.5755	251.77	0.0039719	23.361	26.767	115.56	33.804	42.760	310.77	0.48365	2.0427e-05	0.026682	
415.27	8.6255	253.26	0.0039485	23.360	26.766	115.51	33.805	42.765	310.75	0.48363	2.0428e-05	0.026684	
415.27	8.6755	254.75	0.0039255	23.359	26.765	115.46	33.807	42.770	310.74	0.48361	2.0428e-05	0.026686	
415.27	8.7255	256.24	0.0039027	23.359	26.764	115.41	33.808	42.776	310.73	0.48359	2.0428e-05	0.026687	
415.27	8.7755	257.72	0.0038801	23.358	26.763	115.36	33.809	42.781	310.72	0.48358	2.0429e-05	0.026689	
415.27	8.8255	259.21	0.0038578	23.357	26.762	115.31	33.811	42.786	310.71	0.48356	2.0429e-05	0.026691	
415.27	8.8755	260.70	0.0038358	23.356	26.761	115.26	33.812	42.791	310.69	0.48354	2.0430e-05	0.026693	
415.27	8.9255	262.19	0.0038140	23.356	26.760	115.21	33.814	42.797	310.68	0.48352	2.0430e-05	0.026694	
415.27	8.9755	263.68	0.0037924	23.355	26.759	115.16	33.815	42.802	310.67	0.48351	2.0430e-05	0.026696	
415.27	9.0255	265.17	0.0037711	23.354	26.758	115.11	33.816	42.807	310.66	0.48349	2.0431e-05	0.026698	
415.27	9.0755	266.66	0.0037501	23.353	26.757	115.07	33.818	42.812	310.65	0.48347	2.0431e-05	0.026700	
415.27	9.1255	268.15	0.0037292	23.353	26.756	115.02	33.819	42.818	310.63	0.48345	2.0431e-05	0.026701	
415.27	9.1755	269.64	0.0037086	23.352	26.755	114.97	33.820	42.823	310.62	0.48343	2.0432e-05	0.026703	
415.27	9.2255	271.14	0.0036882	23.351	26.754	114.93	33.822	42.828	310.61	0.48342	2.0432e-05	0.026705	
415.27	9.2755	272.63	0.0036680	23.350	26.753	114.88	33.823	42.834	310.60	0.48340	2.0433e-05	0.026707	
415.27	9.3255	274.12	0.0036481	23.349	26.751	114.83	33.825	42.839	310.59	0.48338	2.0433e-05	0.026708	
415.27	9.3755	275.61	0.0036283	23.349	26.750	114.79	33.826	42.844	310.57	0.48336	2.0433e-05	0.026710	
415.27	9.4255	277.10	0.0036088	23.348	26.749	114.74	33.827	42.849	310.56	0.48334	2.0434e-05	0.026712	
415.27	9.4755	278.59	0.0035895	23.347	26.748	114.69	33.829	42.855	310.55	0.48333	2.0434e-05	0.026714	
415.27	9.5255	280.09	0.0035703	23.346	26.747	114.65	33.830	42.860	310.54	0.48331	2.0435e-05	0.026715	
415.27	9.5755	281.58	0.0035514	23.346	26.746	114.60	33.831	42.865	310.53	0.48329	2.0435e-05	0.026717	
415.27	9.6255	283.07	0.0035327	23.345	26.745	114.56	33.833	42.871	310.51	0.48327	2.0435e-05	0.026719	
415.27	9.6755	284.57	0.0035141	23.344	26.744	114.51	33.834	42.876	310.50	0.48325	2.0436e-05	0.026721	
415.27	9.7255	286.06	0.0034958	23.343	26.743	114.47	33.836	42.881	310.49	0.48323	2.0436e-05	0.026722	
415.27	9.7755	287.55	0.0034776	23.343	26.742	114.42	33.837	42.887	310.48	0.48322	2.0436e-05	0.026724	
415.27	9.8255	289.05	0.0034597	23.342	26.741	114.38	33.838	42.892	310.47	0.48320	2.0437e-05	0.026726	
415.27	9.8755	290.54	0.0034419	23.341	26.740	114.34	33.840	42.897	310.46	0.48318	2.0437e-05	0.026728	
415.27	9.9255	292.03	0.0034243	23.340	26.739	114.29	33.841	42.903	310.44	0.48316	2.0438e-05	0.026730	
415.27	9.9755	293.53	0.0034068	23.340	26.738	114.25	33.843	42.908	310.43	0.48314	2.0438e-05	0.026731	
